transaction_id,year,transaction_time,Day_Shifts,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue_generated
65748,2025,15:35:45,Afternoon,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
65749,2025,15:36:52,Afternoon,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
65750,2025,15:36:59,Afternoon,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
65751,2025,15:37:09,Afternoon,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
65752,2025,15:37:09,Afternoon,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75
65753,2025,15:37:43,Afternoon,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
65754,2025,15:37:43,Afternoon,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
65755,2025,15:39:19,Afternoon,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
65756,2025,15:39:19,Afternoon,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
65757,2025,15:40:39,Afternoon,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6
65758,2025,15:40:39,Afternoon,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8
65759,2025,15:42:34,Afternoon,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
65760,2025,15:46:06,Afternoon,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5
65761,2025,15:49:57,Afternoon,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,3
65762,2025,15:50:06,Afternoon,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
65763,2025,15:56:04,Afternoon,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
65764,2025,15:56:04,Afternoon,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
65765,2025,15:56:04,Afternoon,1,5,Lower Manhattan,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,7.6
65766,2025,15:57:49,Afternoon,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
65767,2025,15:57:49,Afternoon,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
65768,2025,16:01:37,Afternoon,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
65769,2025,16:01:37,Afternoon,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
65770,2025,16:01:39,Afternoon,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
65771,2025,16:01:39,Afternoon,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
65772,2025,16:01:39,Afternoon,1,5,Lower Manhattan,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend,18
65773,2025,16:01:52,Afternoon,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
65774,2025,16:01:52,Afternoon,1,5,Lower Manhattan,12,8.95,Loose Tea,Herbal tea,Peppermint,8.95
65775,2025,16:02:37,Afternoon,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5
65776,2025,16:06:45,Afternoon,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
65777,2025,16:08:54,Afternoon,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6
65778,2025,16:09:42,Afternoon,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6
65779,2025,16:12:46,Afternoon,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
65780,2025,16:14:54,Afternoon,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,3
65781,2025,16:15:07,Afternoon,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6
65782,2025,16:15:07,Afternoon,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8
65783,2025,16:16:25,Afternoon,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
65784,2025,16:19:49,Afternoon,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
65785,2025,16:25:44,Afternoon,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2
65786,2025,16:25:44,Afternoon,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
65787,2025,16:26:25,Afternoon,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
65788,2025,16:27:21,Afternoon,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
65789,2025,16:27:55,Afternoon,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
65790,2025,16:27:55,Afternoon,1,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8
65791,2025,16:34:04,Afternoon,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
65792,2025,16:34:33,Afternoon,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
65793,2025,16:38:49,Afternoon,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
65794,2025,16:38:49,Afternoon,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8
65795,2025,16:39:21,Afternoon,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2
65796,2025,16:39:30,Afternoon,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
65797,2025,16:47:30,Afternoon,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,3
65798,2025,16:47:30,Afternoon,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6
65799,2025,16:49:09,Afternoon,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
65800,2025,16:50:16,Afternoon,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
65801,2025,16:52:20,Afternoon,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6
65802,2025,16:55:30,Afternoon,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
65803,2025,16:55:30,Afternoon,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
65804,2025,16:55:45,Afternoon,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
65805,2025,16:56:12,Afternoon,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
65806,2025,16:57:30,Afternoon,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
65807,2025,16:59:25,Afternoon,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
65808,2025,17:01:58,Evening,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
65809,2025,17:02:29,Evening,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
65810,2025,17:02:29,Evening,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
65811,2025,17:06:08,Evening,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
65812,2025,17:07:06,Evening,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
65813,2025,17:07:25,Evening,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
65814,2025,17:07:44,Evening,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
65815,2025,17:15:12,Evening,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
65816,2025,17:17:42,Evening,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
65817,2025,17:26:50,Evening,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
65818,2025,17:29:03,Evening,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
65819,2025,17:33:02,Evening,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
65820,2025,17:37:43,Evening,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
65821,2025,17:39:37,Evening,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
65822,2025,17:39:49,Evening,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
65823,2025,17:40:17,Evening,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
65824,2025,17:40:47,Evening,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
65825,2025,17:42:16,Evening,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
65826,2025,17:42:16,Evening,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
65827,2025,17:48:38,Evening,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
65828,2025,17:49:06,Evening,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
65829,2025,17:49:06,Evening,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
65830,2025,17:54:18,Evening,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
65831,2025,17:55:51,Evening,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
65832,2025,17:55:51,Evening,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6
65833,2025,18:00:17,Evening,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
65834,2025,18:01:04,Evening,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
65835,2025,18:01:49,Evening,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
65836,2025,18:03:20,Evening,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,6
65837,2025,18:03:21,Evening,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
65838,2025,18:08:06,Evening,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
65839,2025,18:09:36,Evening,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
65840,2025,18:10:35,Evening,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7
65841,2025,18:10:35,Evening,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
65842,2025,18:11:40,Evening,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
65843,2025,18:11:40,Evening,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8
65844,2025,18:16:24,Evening,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
65845,2025,18:17:34,Evening,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
65846,2025,18:17:34,Evening,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
65847,2025,18:17:34,Evening,1,8,Hell's Kitchen,1,18,Coffee beans,Organic Beans,Brazilian - Organic,18
65848,2025,18:17:36,Evening,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
65849,2025,18:19:32,Evening,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
65850,2025,18:22:22,Evening,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
65851,2025,18:23:07,Evening,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
65852,2025,18:23:07,Evening,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
65853,2025,18:23:24,Evening,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
65854,2025,18:24:19,Evening,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
65855,2025,18:24:30,Evening,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
65856,2025,18:24:39,Evening,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
65857,2025,18:24:39,Evening,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
65858,2025,18:25:53,Evening,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
65859,2025,18:26:41,Evening,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3
65860,2025,18:27:23,Evening,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
65861,2025,18:27:23,Evening,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
65862,2025,18:29:29,Evening,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
65863,2025,18:30:05,Evening,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
65864,2025,18:30:19,Evening,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
65865,2025,18:30:19,Evening,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
65866,2025,18:31:06,Evening,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
65867,2025,18:34:04,Evening,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
65868,2025,18:34:38,Evening,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
65869,2025,18:34:38,Evening,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6
65870,2025,18:36:37,Evening,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
65871,2025,18:50:13,Evening,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
65872,2025,18:50:54,Evening,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
65873,2025,18:52:33,Evening,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
65874,2025,18:54:38,Evening,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
65875,2025,18:58:08,Evening,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
65876,2025,18:58:08,Evening,1,8,Hell's Kitchen,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend,22.5
65877,2025,18:58:16,Evening,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
65878,2025,18:59:04,Evening,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
65879,2025,19:02:55,Evening,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
65880,2025,19:06:14,Evening,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
65881,2025,19:07:09,Evening,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7
65882,2025,19:12:24,Evening,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,6
65883,2025,19:13:04,Evening,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9
65884,2025,19:13:19,Evening,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
65885,2025,19:13:19,Evening,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
65886,2025,19:13:51,Evening,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
65887,2025,19:14:30,Evening,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
65888,2025,19:15:23,Evening,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
65889,2025,19:15:55,Evening,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5
65890,2025,19:16:48,Evening,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
65891,2025,19:16:48,Evening,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6
65892,2025,19:16:48,Evening,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
65893,2025,19:29:14,Evening,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
65894,2025,19:32:02,Evening,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
65895,2025,19:32:02,Evening,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
65896,2025,19:32:59,Evening,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
65897,2025,19:39:24,Evening,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
65898,2025,19:41:38,Evening,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
65899,2025,19:46:01,Evening,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
65900,2025,19:48:37,Evening,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
65901,2025,19:48:37,Evening,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6
65902,2025,19:50:56,Evening,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
65903,2025,19:50:56,Evening,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
65904,2025,19:50:56,Evening,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3
65905,2025,19:53:46,Evening,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
65906,2025,19:54:40,Evening,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
65907,2025,19:54:40,Evening,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
65908,2025,20:00:12,Evening,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2
65909,2025,20:04:06,Evening,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
65910,2025,20:07:31,Evening,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
65911,2025,20:23:19,Evening,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
65912,2025,20:28:16,Evening,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
65913,2025,20:28:16,Evening,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
65914,2025,20:30:18,Evening,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
65915,2025,20:45:26,Evening,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
65916,2025,20:45:26,Evening,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6
65917,2025,20:55:49,Evening,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
65918,2025,20:57:11,Evening,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
65919,2025,20:57:11,Evening,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
65920,2025,20:58:04,Evening,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
65921,2025,7:05:05,Morning,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
65922,2025,7:12:29,Morning,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
65923,2025,7:12:29,Morning,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25
65924,2025,7:12:29,Morning,1,5,Lower Manhattan,21,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan,13.33
65925,2025,7:12:55,Morning,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
65926,2025,7:21:42,Morning,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
65927,2025,7:21:42,Morning,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3
65928,2025,7:23:50,Morning,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
65929,2025,7:25:55,Morning,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
65930,2025,7:31:59,Morning,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
65931,2025,7:33:28,Morning,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
65932,2025,7:34:34,Morning,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
65933,2025,7:34:34,Morning,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
65934,2025,7:43:35,Morning,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
65935,2025,7:43:35,Morning,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
65936,2025,7:49:03,Morning,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3
65937,2025,7:49:03,Morning,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
65938,2025,7:52:13,Morning,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
65939,2025,7:52:13,Morning,1,5,Lower Manhattan,21,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan,13.33
65940,2025,7:55:11,Morning,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
65941,2025,7:55:41,Morning,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
65942,2025,8:01:44,Morning,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
65943,2025,8:01:50,Morning,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
65944,2025,8:02:43,Morning,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
65945,2025,8:02:52,Morning,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
65946,2025,8:02:52,Morning,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
65947,2025,8:03:04,Morning,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
65948,2025,8:03:54,Morning,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
65949,2025,8:03:58,Morning,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
65950,2025,8:03:58,Morning,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
65951,2025,8:04:51,Morning,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
65952,2025,8:05:37,Morning,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
65953,2025,8:06:16,Morning,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
65954,2025,8:06:20,Morning,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
65955,2025,8:06:36,Morning,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
65956,2025,8:06:36,Morning,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3
65957,2025,8:06:41,Morning,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
65958,2025,8:06:41,Morning,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
65959,2025,8:06:49,Morning,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,3
65960,2025,8:08:13,Morning,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,3
65961,2025,8:08:13,Morning,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8
65962,2025,8:08:17,Morning,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
65963,2025,8:08:17,Morning,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25
65964,2025,8:08:50,Morning,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,6
65965,2025,8:08:50,Morning,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6
65966,2025,8:11:20,Morning,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
65967,2025,8:11:50,Morning,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
65968,2025,8:12:56,Morning,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
